"PID";"Original tittel"
"44C9A0B8-C328-4BA0-9649-CD5C419E0B99";"Witwatersrand University Press"
"CA5DFEAA-F408-4406-B74F-CD5E1EC5AD8F";"International Society for the Study of Harmful Algae"
"701E685E-F917-48A3-BF16-CD699470D670";"Worksight"
"E92F9488-28E8-4FCC-B309-CD7CFAA68275";"Sprotin"
"BC40AC08-E5D3-49AA-8DB5-CD80AF3967B3";"MNT-konferansen 2019"
"890241C0-5125-4025-88A7-CD838F959D6F";"Blue Jay"
"2633C098-53DF-4401-ADC7-CDA8C5C1AEDD";"NSU Press"
"5DDF01C9-6802-4D07-9793-CDBCE6C7F99F";"Air Infiltration and Ventilation Centre (AIVC)"
"743354DD-87A2-4C5D-8D71-CDBE67D3106D";"Liber"
"8E1B4D14-6859-4CE2-A81A-CDBFD6578BCD";"Cambridge University Press"
"E47ACCD6-5A7B-43F2-8D0F-CDC2E95852D2";"Lincom Europa"
"954B2E60-8BD3-43F7-B521-CDDC773BDACC";"Brathay Hall"
"25DD1871-94B3-4822-B537-CDE2254AD059";"Fjuken Sommermagasin"
"E071A9D3-5A49-4D76-9B66-CDFCB2A8986F";"UNIMA Norge"
"3E96DAF9-B186-4D32-A009-CDFED451F6F7";"Silvana Editoriale"
"40FA7BC5-E71A-424B-B815-CE093AAFE6CC";"Australian Computer Society"
"2FC1B185-C94B-41CA-8D34-CE0AD72C156E";"Aftenposten"
"FFCD8D66-947D-479D-970A-CE1B1A89E7C5";"Arc Humanities Press (Arc)"
"A84BBB71-1DB0-400D-AD7D-CE3F9BE397D3";"Bundesanstalt für Landwirtschaft und Ernährung (BLE)"
"01F24D56-4224-43AE-B34E-CE4593A3BBF4";"Manchester University Press"
"47E2F9B7-BC03-45C6-9062-CE46393AAF03";"Jazyki slavjanskoj kul'tury"
"92C7BB8D-6E04-4680-92E1-CE584970CCED";"Optik"
"789140B1-0E71-4485-A228-CE5AF3F0D9A2";"Russian Academy of Sciences"
"F9F82311-684A-47E0-BD54-CE6135809843";"University Press of America"
"1B99ACC7-D31F-4A4A-968F-CE624B2518E4";"River Publishers"
"1411C039-F679-446D-8A58-CE6BA370BFF4";"Silex Ediciones"
"8B705729-C1E4-484D-A664-CE6F84D68E29";"Shetland Times Ltd"
"7DF6301E-5AA4-433C-A26D-CE7F8EFA3E6B";"Five Islands Press Associates"
"9ABC9332-4D1F-4AFF-9E1E-CEA90D0E2428";"European Council for an Energy Efficient Economy (ECEEE)"
"7D2F3F06-2873-4062-94E7-CEB8DCB1DE39";"Vega Hjemmekinos filmblogg"
"E9228C4A-2396-4552-8CFD-CEDA3BA228F5";"Libris"
"D2F10048-26A6-401D-A3A2-CEDE6E146558";"Farmatid.no"
"E9A69521-DC8F-4627-96A9-CEE0B4DC54C6";"Emilia Press AS"
"5F500ACD-5C7A-41A1-8F97-CEF33E77D8E2";"Tamesis Books"
"D724071F-1B7E-4AAA-B4C8-CEFF93422192";"Goldsmiths Press"
"2FAAD511-70E5-40F2-99E9-CF0810E3AAB3";"Northern Kentucky University"
"5825A270-5AA9-4DFF-9CA5-CF1EB0DC2C31";"Det Arnamagnæanske Institut"
"6B541467-3D7B-42E6-93BC-CF3EF546EF84";"The François-Xavier Bagnoud Center for Health and Human Rights"
"D4D2F7F5-DCAF-4BAB-8BA9-CF481784CD43";"Proceedings of the International Conference on Movement Computing"
"09C945EC-5B8F-4D4D-A258-CF4F74EA553E";"www.blomstereng.no"
"1F614A8C-C977-4BF4-A299-CF5888CC955B";"Verlag Thomas Dersee, Strahlentelex"
"DB9A14E4-FAA9-4B97-9163-CF80C77BF2A0";"Ashgate"
"A5F60EDB-0305-4693-8E28-CF91B15ADEBB";"Éditions Galilée"
"C5D56855-CF2C-4E10-B9B8-CF98D1B7EAA9";"Kungl. Vitterhets Historie och Antikvitets Akademien"
"F2FD5819-9F7A-4F76-B8A5-CF9ACEEEE8E5";"Editora da Universidade Federal de Roraima (UFRR)"
"9D688375-8BA9-4476-A6AF-CFA3FF396329";"Verlag Marie Leidorf"
"69843B08-E4DC-4D51-AA13-CFB03107AA92";"Gyldendal Undervisning"
"83FA7412-CFBC-4D1D-92E9-CFFE40BB9412";"Wachholtz Verlag"
"19523D83-5827-4D82-B2C8-D0207A520C46";"Prometheus Editrice"
"9954040E-A047-4339-B29D-D0230199B5A6";"Global Oriental Ltd."
"C7713D6F-79A1-4C23-8844-D028ED9FC3F7";"The International Association for Hydro-Environment Engineering and Research (IAHR)"
"154F943A-54D6-42CE-9DE1-D0382F5049CE";"McPherson and Company"
"C4DB37B0-1630-4FC9-B24C-D0482BCCEA50";"American Academy of Orthopaedic Surgeons"
"3BD16ADC-943F-4C63-B55F-D0548FABA674";"Izdatelstvo IMLI RAN"
"714877AD-7399-4EFD-A144-D0904CC09223";"Aspen Publishers"
"C14DB7AF-8E16-4F34-BE6E-D097D9101737";"COMSOL"
"4BE38C44-D73A-4420-AB05-D0C9993C60D7";"Norsk senter for barneforskning (Noseb)"
"43526F99-0F02-4967-8D78-D0CEE6C3095F";"Canadian Society for Italian Studies"
"9794B3E9-0748-43AE-9AFF-D0DAFBDDB91F";"Neural Information Processing Systems"
"A1B35D63-51CC-4592-A900-D0EEB241C9D1";"Stiftelsen för utgivning av teatervetenskapliga studier (STUTS)"
"DCF4D858-B485-4538-90DB-D0FD863B2714";"Rhodes University"
"53CDB864-F5C5-4F7D-9468-D115A48B2CCB";"VS Verlag für Sozialwissenschaften"
"6507934D-656A-47C8-B7F9-D119579FE12C";"Universität St.Gallen"
"BAA21109-C56F-41DC-B1A0-D11AB45FEF97";"Editorial Dunken"
"E78703DC-AAD9-4FF9-8D3E-D122AED602B9";"China Financial & Economic Publishing House"
"A87DF18B-98C0-48DE-89ED-D145DB110614";"University of Sunderland Press"
"CD689369-9465-4F13-9C6F-D1740E291BCE";"Mauro Baroni editore s.d."
"F4A769D0-E243-45ED-AE0D-D17E7AD0BA66";"Ediciones Isabor"
"E8A5212E-CC65-4601-88E0-D186BBA8D162";"University of Hawai'i Press"
"11A8CD1D-142C-4109-BA07-D18F75C6FD1F";"Czech Language Institute ASCR"
"90552B43-CDA2-4101-A1CF-D197CC3DE139";"Carl Heymanns Verlag"
"C52E9EB8-58D2-44C1-9E74-D19A2835AF34";"Stjørdalsbladet"
"F471AA79-A065-4C0B-8573-D1E8E1F77634";"Coronet Books Inc"
"2C845202-EA5A-45A9-81EE-D1F25FAA4AC1";"Torrey Botanical Society"
"45F6EFB3-EF3B-40BC-B789-D200E36C352B";"Vallentine-Mitchell Publishers"
"C00B8498-D7DD-47E1-9B6E-D21E0E45A02B";"Paul Åströms Förlag"
"4F3BB0A3-BBAC-42C3-84C6-D256A1056D74";"Amsterdam University Press"
"0738028A-E17D-426F-B0FD-D273644BA9B0";"United Nations Institute for Disarmament Research"
"AEAFE718-A3B9-4975-9A2F-D27759017618";"Panama-Verlag"
"59B344E9-36C4-4E56-829A-D28CFB87FB0B";"CSLI Publications"
"DE43CF10-1470-4015-98D7-D2A9217FD61A";"Molin & Sorgenfrei Akademiska"
"20168BFE-0BB3-4A1D-9862-D2B50A4B75BA";"Information Science Reference"
"8933361B-4E06-40D4-AAFA-D2B690A4DF73";"SFPE Europe"
"296A8F48-7578-48F6-9BAF-D2CC0146FAD2";"Moskovskij pedagogicheskij gosudarstvennyj universitet"
"0F9C837F-51F4-4E20-99DF-D2E47A923061";"Cornelsen"
"3095507A-B41A-466C-9F06-D2E9137989AA";"Sibelius Academy"
"60C39941-F8F0-4B7B-975B-D30766EA1D08";"Japanese Pharmacological Society"
"B121FB30-9068-405A-9DDE-D324CC5B1710";"Cascadilla Press"
"7394BCA8-648A-4E6C-80AE-D334AAA4C41E";"Veterinærinstituttet"
"65ED24B5-1C93-4C1D-854A-D346973E4798";"Presses universitaires de Nancy"
"78C83F84-05FF-41CD-9CA6-D34859D5A22F";"Editions Glyphe"
"596ED54E-A0D7-4DB1-AB26-D36036AB2EBA";"Frydenlund Academic"
"CE49BF25-E316-4B82-B2DD-D36BC895C428";"Ant N Sakkoulas Pulishers"
"CF747893-7B94-4DC4-96AD-D383416ABDD7";"Presses Universitaires de France"
"06DD265D-73C4-40DC-97AD-D394EF23EBE0";"Zenpunkt"
"6D7ECA6D-9A53-428A-9B98-D3B7315CBE97";"Fagbladet Kampanje"
"DD7BBDE7-5704-4C71-9909-D3BD31E596B2";"Brinkmann und Bose Verlag"
"334F81C6-468F-4AD2-92C2-D3DDD69B8FD7";"Forlaget Press"
"58002581-4405-46C6-8CAC-D3F33BB6B283";"Green Economics Institute"
"02ACB51C-3CDF-493F-8C4B-D403DA81E72D";"Instituto de Estudos Medievais (IEM), Universidade Nova de Lisboa FCSH"
"9B7539C9-BEB9-41B0-B394-D4148BBC2E6F";"Międzynarodowe Centrum Kultury"
"7BEFEF5A-D838-48D6-B561-D41FF9962048";"Stockholm: Institutionen för musik- och teatervetenskap, Stockholms universitet"
"053D452E-B02A-4C99-AE6E-D4247B83D7C6";"Micromega"
"D2B9466B-E75C-402A-9EA2-D437F846E7D8";"Juta Publishers"
"4AEDDBAE-EBD7-4737-ABF4-D450EA32A0CA";"Formatex Research Center"
"44669032-8350-4EF8-BD8D-D474DF6A6B50";"Centrum Europejskie Uniwersytetu Warszawskiego"
"428F8F19-5A63-4B43-972D-D476D41262A5";"Vigmostad & Bjørke"
"BAD84DFC-F297-4167-BA84-D48BA4C469F3";"Shanghai Renmin Press and Gezhi Press"
"1E9C4506-6AA6-4F1E-9537-D4A2A4488A5D";"Folio-Verlag Dr. G. Wesselkamp"
"C843FB86-C58D-4494-94D6-D4A409B0BF95";"Association for Asian Studies"
"E80FCCF9-FE0E-4465-BB20-D4A46DE2DEAC";"Museum Education Roundtable"
"17B7BA8F-9EE1-41E9-A23C-D4A8C2AA0C0E";"Spon press"
"AA6B80F0-73C6-4015-8232-D4AA8236F78E";"Editions Autrement"
"C1F8F6FC-8970-420D-875C-D4AF565C5B7D";"Temple University"
"9E374497-E321-465C-AE20-D4B6DACF1DC1";"Mac Keith Press"
"71EA4B3D-2691-48C0-B842-D4B7A33D5A78";"Universitätsverlag Göttingen"
"92E48395-CBA2-433A-B40B-D4BC60BA76E6";"Rossi Smith Academic Publishing"
"56E3E11D-CE10-40B9-B325-D4C7D09BE0C6";"El colegio de México"
"39960F13-3259-460D-AEC1-D4D0A5DE8314";"14th International Scientific Conference on Transformation Process in Sport ”Sport Performance”"
"8AFD533F-FD95-4CBD-A893-D4D9B70AEEFA";"Bioscientifica"
"A703ECB0-D37E-43CB-9985-D4FBFEBF283C";"IAHS Press"
"1EABA42F-7240-4ED4-B459-D51077035042";"Beijing Normal University Press"
"24C1DB68-DA02-4D0F-B701-D5391AD93FB6";"Det norske språk- og litteraturselskap"
"760B6089-A004-438F-885C-D552B93B9EDF";"Brandes & Apsel Verlag"
"A8F6ED76-D3CF-4B79-9EB4-D56442FB8049";"Ankara Pegem Akademi"
"89093403-8DA4-48F9-9518-D56785DC658B";"Filosofia"
"1BE3B27B-EC4F-4279-939E-D58B8AE15967";"Nordisk forening for leksikografi"
"916836A0-D968-43A5-BE2E-D5972CD71ABA";"J.M. Stenersens Forlag AS"
"9E01C413-9C2F-4F98-8A23-D5A05523AD42";"Institute of Mathematical Statistics"
"C79ED755-E247-4C60-ABCC-D5CA32B756D7";"Ediciones de la Torre"
"DAD6B6EF-ED22-47D9-A4A1-D5CE02071428";"Abramis Academic Publishing"
"BBA9794C-7E0B-4D7C-A749-D5D441A3E7F4";"Trouw"
"C4E4E59D-2C97-464B-907A-D5DA22617819";"The Polish Centre of Mediterranean Archaeology of the University of Warsaw (PCMA)"
"03015184-7B9F-4421-8D4E-D5E718277446";"Sveriges Lantbruksuniversitet"
"34F108DE-7B27-45B7-8651-D5F05B3AFA84";"University of Alberta Press"
"C6CE23DE-0AF5-4390-9BCD-D6004ACCEDEB";"Høgskolen i Nord-Trøndelag"
"4F4A14C7-384E-4F2A-8E14-D60276D0B187";"RC33 Logic and Methodology in Sociology"
"4BC62F1C-EDE6-46C1-85E5-D62F832FE238";"Deutscher Kunstverlag"
"64780E54-AF46-4F0F-805F-D644500AFF92";"OsloMet - storbyuniversitetet"
"CBCE38D7-C6C6-4CE9-BCED-D64610033E9B";"Universitetet i Bergen"
"4B6DB928-1E72-4718-A567-D65E7B4C9ED3";"Anthem Press"
"845042CB-A9F1-4AC9-8DC2-D65EEE15C181";"Loyola University of Chicago"
"B24B10F1-0B7B-4B45-B69F-D67542A4417A";"Berliner Gazette"
"FB2E0680-ED1A-4EEC-8003-D67B229003A5";"Impact press"
"0CC38E00-07D9-4D46-BD3C-D690F78E1BFE";"American Association of Petroleum Geologists (AAPG)"
"2CF5D24A-C503-430B-BEB1-D69F64274D67";"Palacký University Olomouc"
"1DFA0CD4-A87E-4FC8-9568-D6C7906A2D76";"Karthala"
"063588F8-DF5C-4872-915F-D6CDF7050FA4";"EyeCorner Press"
"4A46F8C5-D30A-4521-9DA4-D6DBF7CA4508";"King's College Publications"
"2771C68D-3F2E-4EDE-89EF-D702131EFCC2";"Quadrant Magazine"
"C62A1A44-2F89-406E-9CFE-D7099665C2ED";"Energieffektive Bygg"
"98D14F67-B136-4D8C-B794-D70E6E652A5A";"Croatian Society for Communications, Computing, Electronics, Measurement and Control"
"ECA41BE5-DDED-430F-A3BB-D7131B5E6A8E";"Bielefeld University Press (BiUP)"
"227D990C-122D-4B1B-8075-D717B8CBA1C1";"Linton Atlantic Books"
"B6E87B58-0B57-491F-83CB-D725B49EC229";"Singapore Middle East Papers"
"6D667EB1-7837-4830-ADC5-D735BC10CC2F";"ASM International"
"F7B436BD-DE18-4939-9955-D73CD17C43DF";"Modern Criminal Law Review"
"193B0CE3-3A09-4C9B-880B-D73CEA878B00";"Minerva Kustannus"
"02D36F93-829C-488B-A8F0-D74139DBE9D2";"AIP Publishing (American Institute of Physics)"
"7729E120-3D4F-4578-89A8-D745FEC370C0";"SCEEUS REPORT SERIES ON UKRAINIAN DOMESTIC AFFAIRS"
"4EC2A0E4-00CB-4B3C-B135-D7506C46782B";"IM Publications"
"DE526667-839D-4518-988F-D756B6987E96";"Vilniaus universiteto leidykla"
"99FB87D7-20FB-4903-9820-D75966D8D568";"Informing Science Press"
"28BD6440-0424-4565-94C8-D75D45E4ED65";"ISA - International Society of Automation"
"6CC2A380-4EB7-4C4C-905F-D7675AAE62BE";"Sciendo"
"8EA00C1C-9B45-4124-88E4-D76F2A4EA2E9";"University of Calgary Press"
"7193865A-B645-457E-851A-D7A6F4980312";"Open Court Publishing Company"
"91B75DDB-5814-46D1-AC7D-D7D30AE4B17D";"Social Science Research Council"
"AB3367A8-63BD-4BF9-BAA6-D7DE4CD8B6BC";"Institutionen för Lingvistik"
"2D66687D-5B58-4569-9068-D7E0E6166902";"ArtHub"
"CEFCFC89-1ECE-47C3-9AA9-D7F9EEDD0064";"Hammerfestingen"
"D6ECD4E5-EB74-4181-8E30-D8610B78B23F";"Forlaget Liljebjerget"
"7E2AE73C-7A44-497A-9059-D868274E80DD";"Gale Group"
"501689BA-1D92-4E77-83C8-D87812BF539B";"University Press of Mississippi"
"D0CC505A-1A53-4AA1-B6C9-D886FE2E6351";"Fagbokforlaget"
"48DB1C4B-EFCD-48F5-B784-D8904043BA11";"Samfundslitteratur"
"C5C1D922-C6EC-40C2-9FC8-D8A95899B32E";"Ignition News"
"8771C9BE-6738-47CE-825A-D8B8CB899094";"TEIS"
"70EEED8D-0D4E-43E4-91D2-D8CC3734FF7D";"Editions ERES"
"C9A8F725-CB10-4958-8EEF-D8CFBCAE0820";"Dominican Fathers Province of St. Joseph"
"E1C51E9D-5F55-4ECC-A868-D8EB1B855A6D";"Forlaget Philosophia"
"62BEFDA3-75D4-4747-A0ED-D8EEB652AC61";"EADTU Maastricht"
"47A57F74-F8CD-4A80-B0B3-D8F42177D449";"Kungsörnen"
"96ADE929-74EB-458A-AD48-D911B8218DC4";"Reclam Verlag"
"C762766C-85A7-494F-A690-D91294CF7D00";"Polyteknisk Boghandel og Forlag"
"CFECE32D-719A-417B-BF3F-D92F143C121C";"Cascades"
"7E38E0EF-611C-4DA6-B141-D93184EE977F";"Publications de la Sorbonne"
"726AF9A5-8A5F-4A25-A0AF-D93F935A8296";"Luthersk kirketiende"
"E053786C-3E71-4491-9B86-D9475307B04A";"Society for the Promotion of Roman Studies"
"0F740E75-4583-45D1-87ED-D961387551EB";"Peritia report series"
"DAC26130-9FB3-4FE7-B538-D979595C173A";"The International Journal of Aesthetics and Philosophy of Culture"
"71B0FCBC-E27A-429B-A304-D984F12959DE";"Edicoes pedago"
"82C3B933-FA63-4F8E-BCDF-D985A4F5AA2E";"Neukirchener Verlag"
"7AE9A9C9-B847-46F1-9DF8-D98D5F68B0C6";"Norsk jernbanemuseum"
"5CE9F01E-20CA-403A-8984-D995F1DC6D35";"ArcheoTex"
"0DA94535-4E66-4AF5-AF2D-D99C8EC36816";"Symposion Brutus Östlings bokförlag"
"18B7C52E-4EB4-476B-BB8B-D99EBEB37281";"Forskningsrådet Formas"
"D3E4516D-CC4A-44B4-AF2B-D9A40C1EAB35";"The Geological Society of America"
"14626292-342E-4826-99D0-D9B8FA43E8C0";"Norsk Utenrikspolitisk Institutt"
"858AE284-D396-422F-A56A-D9BA2C0D1F91";"Nordes"
"4593E008-C4B0-4065-859E-D9BDBC50A6EB";"Pabst Science Publishers"
"352C3EE6-EFB6-43EB-8206-D9C1D45FEFC2";"Scandinavian Turfgrass and Environment Reesarch Foundation Fact Sheets"
"B1F0D618-8945-4EB8-9320-D9C44DAF59A7";"Siglo del hombre editores"
"7C988ADE-812C-470E-8C6F-D9D7B3339D20";"William Carey Publishing"
"DB9DC39D-5097-49F9-8890-D9E77205A510";"Det teologiske Menighetsfakultet"
"C6B41BA7-A3C5-44B2-A127-D9F7127D3C26";"Høst & Søn"
"DB3388FE-FB77-486C-A20B-D9FBC151EBCB";"Nordic Centre for Welfare and Social Issues (NVC)"
"85BAB3F9-7D91-4BD9-ABA2-DA0C05C5350B";"Interscience Communications"
"78F1925C-49B3-4417-953A-DA110A538B69";"UNHABITAT"
"52B20429-7D63-48B4-86A9-DA13EC527A49";"Avinus Verlag"
"523AC02A-E324-4806-8D81-DA169391B2B7";"Research Studies Press"
"D7F85959-828B-4A58-82D6-DA2E693DE856";"University of Queensland Press"
"173DDBEF-DF55-4F0B-93D2-DA333B6922EE";"American Society for Biochemistry and Molecular Biology"
"B88E36EC-2166-47F1-8253-DA42011574BC";"Publicacions de la Universitat de València"
"73D2826E-0136-484A-993C-DA67EB8EEF53";"Forlaget Krippendorf"
"3516B564-2829-4EFA-A420-DA6CB41BEDE7";"Carlsson Bokförlag"
"243DB439-031E-4FF4-9C2A-DA7F250C8FE4";"Andresen & Butenschøn AS"
"7392FD62-B9D9-4D7C-9083-DA93D4713758";"Oslo School of Environmental Humanities (OSEH)"
"7C9C3615-0196-46E0-91A2-DA9C13D7170B";"Forum Editrice"
"2C8D2C82-244A-4D09-8CB3-DAAA6C274AC3";"University Press Limited"
"145BFC68-0EDA-44C8-A4E8-DAB142480283";"Bane NOR"
"0E2C0464-B99C-4493-A6F0-DABBFB13D014";"Eksistensen Akademisk"
"2DA094CC-8EAE-45A6-949D-DACE8BE3BE17";"Brepols"
"9B2EE655-49AC-48D8-B33E-DADA32CDDB40";"Gyldendalske bokhandel, Nordisk forlag A/S"
"66DD5623-CA1E-4D23-A718-DAEF8769552C";"Legenda"
"1364D22A-88CA-4F3A-9238-DB02F9A83D42";"Kyoto International Forum of Environment and Energy"
"CE204F66-DF69-4C8B-B144-DB1319E6F98F";"University of North Carolina Press"
"ACDB3E78-03CE-422E-9429-DB2263168959";"Institutet för Pentekostala Studier (IPS) Network"
"7B5A1308-FE6F-489D-A938-DB4C64015780";"Lacito Publications"
"CEC19FC4-26C6-435D-A817-DB53E9A8F2FF";"Al Rawiya Magazine"
"B255B27E-AE4C-499B-B9BA-DB56AA69D721";"Ohio State University Press"
"51D3A7E2-B56C-42A2-8E79-DB72B991706C";"Hromada Nordic-Baltic blog on Ukraine"
"969DD129-09BB-4B64-90F2-DB74EE895E99";"SEE"
"D98AA351-07F8-4A2B-A49B-DB87564D23CC";"Proceedings of the 14th ICOM-CC Group on Wet Organic Archaeological Materials Conference: Portmouth 2019. International Council of Museums Committee for Conservation (ICOM-CC)"
"99A8AC9D-3561-4850-ABF9-DB8C085B678D";"Bononia University Press"
"33CF58C6-C5D4-4726-841E-DB9BFD079CDF";"Programa EDICE/Stockholms universitet"
"D24533C5-E85A-4307-89FF-DBA46C6F37FE";"Medieval Institute Publications"
"F3518228-DA56-459E-8EEF-DBB53312AACA";"Sociedad Española de Investigación Criminológica"
"ED696005-FBD0-4568-BAAD-DBBCB8484E9F";"Syddansk Universitet"
"5E0214E0-8998-4175-AB87-DBDFF6DD86D0";"Gaudeamus, Univerzita Hradec Králové"
"BA14798E-D5A7-410D-B283-DBE0BB115AC6";"Göteborgs universitet"
"08474A95-C38A-4761-8016-DBED8EBB84C3";"California Classical Studies"
"A9990F29-EF9C-46E7-82AD-DBEFA46C17C5";"CMP Publishing"
"DCD1D844-183A-4E8D-A111-DC0409509091";"November-prognosen 2024"
"8711AFF6-3F1E-4DDB-A8A1-DC1F1F304EFA";"Informa Law"
"031C5553-12A0-453E-B4FA-DC2B19B95BD2";"The International Conference on New Interfaces for Musical Expression"
"10D74038-DA78-43F3-B8BF-DC2DD04DACFF";"Baylor University Press"
"88519BCE-D162-41EA-9B09-DC41880BD18A";"Nordisk netværk for retorikkens historie"
"1697D46B-3E51-4549-AE5A-DC84EA64EBDE";"Institute of Botany and Ecology"
"9703AD2C-BEF1-46DD-BC9F-DCB3362B209B";"Witherbys Publishing"
"D72EA277-4444-44DD-9BEE-DCB5A1C855A3";"EEMCS EPrints Service"
"8C27A3EB-6D40-40A8-8418-DCCE7A341047";"Narosa Publishing House"
"16EE453D-8355-40EF-8AA3-DD0349B0A653";"Eighteen Nineties Society"
"BDABD0BE-F04B-4CB2-9B6A-DD18E7785AC5";"Human Kinetics"
"B21C5D59-C1BD-4C90-B38B-DD1A5B4E08FC";"National Society for Histotechnology"
"FFF8092B-2754-4142-9F98-DD359F7D2A0F";"Northern Arctic Federal University"
"8BAD8049-B9E2-49E0-8FA1-DD39FBF78189";"Viguera"
"A35BF5F3-7967-4F0A-BA9C-DD4BE8FE8285";"Duckworth"
"AB2ED6B5-10A9-496B-A21C-DD695C44C846";"Kriminalomsorgens høgskole og utdanningssenter KRUS"
"4DE6EBD4-6211-4D1F-82EE-DD704EBAEDFD";"Brookings Institution Press"
"7733D14A-7B7A-42C4-956B-DD87FB43C7C8";"Universitetssykehuset Nord-Norge"
"C8F9E30D-D597-45BF-9F1A-DD950DD13F1C";"LU Akademiskais apgads"
"79FDDDFC-4EB3-4C3C-8AD9-DD95B3970C69";"Indiana University Press"
"E49B53B7-BECA-44CC-AB78-DDA0652DC4AB";"European Academy of Bolzano"
"FC112C61-D54F-4ACE-9732-DDB51D6B5417";"Institutet för språk och folkminnen, Dialekt-, ortnamns- och folkminnesarkivet i Göteborg"
"5A2FE600-F8E8-4EBC-AAC2-DDCDC8899366";"Juris Publishing"
"B4C1462E-03CE-4A46-88BE-DDDA7F35B54B";"Academic Conferences International (ACI)"
"D9FC8061-28D8-4DDD-BE7E-DDDF0F22913C";"Artech House"
"8D36A742-59B1-4DB9-BCDC-DDF7DFCB3E59";"Diabetes in America"
"06A7B14F-8F31-4569-8277-DE1407849938";"Edizioni Tecnograf"
"D11D89A7-601F-40AC-9BD9-DE240B5DAF09";"Fjellhaug Internasjonale Høgskole"
"F0686744-305D-4D84-B3FF-DE271C39E118";"Ediciones UC"
"FF2D28A5-1DBA-443E-B46D-DE2B368952B6";"Universidad Veracruzana"
"F8AB8211-AD1E-4501-BEC9-DE32A4513FC4";"Verlag Dr. Kovac"
"2C8D1BB2-5B87-44D5-B798-DE5D4353A5E3";"Haworth Press"
"63F21884-15CE-4AFE-92BC-DE743F004B35";"Pedagogiska fakulteten"
"3E438D33-85D8-4BAD-8000-DE7C6AFFC646";"Frakcija - performing arts journal"
"B5B54D17-6D46-47D7-8EA4-DE8D648BF2F1";"Forlaget Chaos"
"25415D34-9019-46C5-AF0E-DEBA14B34C3E";"Institut für Volksmusikforschung und Ethnomusikologie, Universität für Musik und darstellende Kunst Wien"
"179F1923-BF81-4F67-88DC-DECDFFB041A2";"University College Dublin Press"
"15EF8D23-876C-46BF-8B9C-DEE11BEE3776";"Verlag Irena Regener"
"85A6AF63-4351-424F-9390-DEF9867CBFDF";"Myriad.eu"
"46179819-22E1-4FCF-8DE9-DF023BFB538B";"RCOG Press"
"C79C9A33-E66C-4C30-90D8-DF05E988D843";"New York literary forum"
"5A9AABF8-317D-4C37-987A-DF1C2D8E78C8";"Tufnell Press"
"7908AC51-7E7E-41DC-9CF0-DF30FE77B4A9";"Bloomsbury Publishing"
"531AF8AA-07D6-4510-8CB5-DF5FC3004435";"Abstract book postharvest conference"
"980FAA7F-2BAC-4748-805D-DF6A5B181B8A";"Ужгородський національний університет"
"1B11AFCA-8D29-4194-AF8E-DF7B9F6D007D";"Éditions Michel de Maule"
"3F465DA2-BA7F-4D87-B88A-DFA8A84A4716";"Akilles forlag"
"38CB93F9-3151-48C8-A89A-DFC855C6C20D";"Cumberland and Westmorland Antiquarian and Archaeological Society"
"BDEACF9D-5DC3-46C9-B0A8-DFD91452B4F6";"Institute for Study of English in Africa, Rhodes University"
"B04AC945-1E78-4447-8CAC-DFDD9770FA99";"Higher Education Press"
"21D21956-C040-4A02-9D3C-DFDDFF6D337F";"European Systems Engineering Conference"
"FA12684B-9FFA-48A8-BB1D-DFF621DB0CE2";"American Institute of Mathematical Sciences (AIMS) Press"
"35A1875E-7D82-4486-B8E1-DFFC542EE90A";"MAAT - Association of Ancient Egypt Studies"
"86077980-7BF1-4B9A-94C4-E02E35CD08DD";"中西书局"
"2C358CC0-765F-4B4E-9089-E02E91C2B9F1";"Zero Books"
"630898FF-915D-4E00-A15A-E03EFE7ABDE4";"vistajournal.online"
"EC125137-CE28-4F25-AC00-E04E54BBEA39";"Fondo editorial de la UNMSM"
"61BF09EF-51B9-4D0A-8985-E06485F1E58F";"Forlaget PUC"
"614D3BB9-83B8-4A18-86AC-E064CC4B3282";"Kegan Paul"
"0E963D75-14A3-4B88-BB53-E06AD2A3EA04";"Editions Dalloz"
"2CBDAADA-EF51-4DB9-BCEA-E08371CB0A35";"SVT Press"
"9E63EE0F-7938-49CC-978E-E0993CBF928C";"Cluster Publications Pietermaritzburg"
"B3C176B0-081A-4217-A931-E0A37D2140CD";"Louisiana State University Press (LSU Press)"
"0423D131-2218-40EE-BCE8-E0C86ADE3EA3";"Polish Safety and Reliability Association"
"1AE0BA90-13DF-49AB-9846-E0E5279ADBA7";"Ernst Reinhardt Verlag  GmbH & Co KG"
"1D27FABC-2EC5-458C-B871-E0E829CBE89C";"Association for Scottish Literary Studies"
"25BA2658-1179-4592-852A-E1068B745A8F";"Der Status"
"A7856B3A-B679-47FA-A218-E11F114ED9F1";"JCF Press"
"8A7EED2A-A78F-4699-9DA6-E139C35A462D";"Høgskulen på Vestlandet"
"D6C12B00-2652-4F46-966A-E13B151043DE";"Anthony J. Jannetti Inc"
"04722CB5-A683-483A-9D23-E142165FA468";"International Arctic Science Committee (IASC)"
"3D4159ED-AD86-4B1A-B199-E14ECCB4FE49";"Canadian Physiotherapy Association (CPA)"
"74BBC677-29B6-4F19-AA0C-E14F9319FC2F";"Garland Science Publishing"
"7DD6F4B0-81DA-40C3-87D6-E15A4E225DF9";"Verlag J.H.W. Dietz Nachf."
